,Symbol,Exchange,Volume,Volume %,+2% Depth,-2% Depth
9872,DOT/BUSD,Dex-Trade,335564.56834862,0.017135861646817126,70083.52924906,37322.16683487
9873,DOT/BUSD,PancakeSwap,3205.38874879,0.00016368563103618736,0.0,0.0
9874,DOT/BUSD,PancakeSwap (V2),2745.53112464,0.00014020264931541822,0.0,0.0
9875,DOT/BTC,Binance,87698506.02072608,4.478391366523726,524155.38243997,953836.68005044
9876,DOT/BTC,OKEx,46580652.60158457,2.3786766950018126,173426.03228734,636134.24245364
9877,DOT/BTC,Huobi Global,9611870.41252108,0.4908375230634614,312095.97468167,391305.717852
9878,DOT/BTC,Coinbase Exchange,9455603.55632753,0.482857636388019,342528.93482717,471795.09095299
9879,DOT/BTC,Hotcoin Global,6974997.40889348,0.3561835839042871,122086.38971443,28716.4760703
9880,DOT/BRL,Binance,646125.36740525,0.03299488666769063,74932.49734577,53357.85760847
9881,DOT/BRL,NovaDAX,63840.42211759,0.0032600600422893994,60074.87620477,78036.60055344
9882,DOT/BNB,Binance,10224921.26621062,0.5221434343609057,206073.59916412,332483.93112103
9883,DOT/BNB,CoinDCX,750.50859786,3.832529626404032e-05,7743783.31412093,12431775.33109842
9884,DOT/BNB,IDEX BSC,0.0,0.0,3646.41172963,3642.46902991
9885,DOT/BIDR,Mandala Exchange,522972.28346381,0.026705980129718684,4940483.85261966,7424294.25463156
9886,DOT/BIDR,Binance,512110.0368849,0.026151291190222435,82067.7083286,64750.9034891
9887,DOT/BIDR,Tokocrypto,416109.58708428,0.021248954707228245,1578.89266597,2283.35627858
9888,DOT/AUD,Binance,957353.6310599,0.048887996279384054,32781.28107145,31374.19303777
9889,DOT/AUD,Independent Reserve,91542.33186552,0.004674679276761074,28767.85555432,33019.71592011
9890,DOT/AUD,Kraken,39351.68731748,0.0020095240470697877,391841.56523771,5870.07444949
9891,CCAKE/DOT,PancakeSwap (V2),3614.74299992,0.0001845896193399005,0.0,0.0
9892,BBOO/DOT,PancakeSwap,134.86325124,6.886895198326388e-06,0.0,0.0
9893,ADA/DOT,PancakeSwap (V2),14877.10295764,0.0007597106549184971,0.0,0.0
9894,WMATIC/MATIC,OpenOcean,490151.89726001,0.0037625679801440623,0.0,0.0
9895,WETH/MATIC,0x Protocol,1807822.91921179,0.013877446292916363,0.0,0.0
9896,WETH/MATIC,Balancer(v2),115560.85292803,0.0008870833050238962,0.0,0.0
9897,WETH/MATIC,OpenOcean,345.41332979,2.6515068937770056e-06,0.0,0.0
9898,WETH/MATIC,1inch Exchange,258.55836188,1.9847794507100044e-06,0.0,0.0
9899,WBTC/MATIC,0x Protocol,36345.62097423,0.00027900100042568474,0.0,0.0
9900,USDT/MATIC,WaultSwap (BSC),17139.80220639,0.00013157078719529234,0.0,0.0
9901,USDT/MATIC,0x Protocol,1042.97747273,8.006239830637181e-06,0.0,0.0
9902,USDT/MATIC,OpenOcean,671.29504682,5.153082671950545e-06,0.0,0.0
9903,USDT/MATIC,1inch Exchange,477.76169598,3.667456699611825e-06,0.0,0.0
9904,USDC/MATIC,OpenOcean,3286.35557715,2.5227151695371567e-05,0.0,0.0
9905,USDC/MATIC,1inch Exchange,1564.37294451,1.2008643816173262e-05,0.0,0.0
9906,USDC/MATIC,0x Protocol,662.08689555,5.082397859102731e-06,0.0,0.0
9907,MATIC/ZAR,Altcoin Trader,25504.31089861,0.0001957795207550622,0.0,0.0
9908,MATIC/XRP,Bitrue,83188.88588865,0.000638585385669647,272001.93955368,434950.06282286
9909,MATIC/WRX,WazirX,29500.58331765,0.00022645622878754478,4753.11372621,4503.23399967
9910,MATIC/WMATIC,OpenOcean,492539.14079752,0.003780893250627054,0.0,0.0
9911,MATIC/WHALE,1inch Exchange,29022.42313269,0.0002227857131548044,0.0,0.0
